title,address,price,area,bath,room,property_type,description,year,parking,near_cc,near_school,near_parks,near_avenue,security,elevator,rest_area,pool
ALQUILER O VENTA CASA REMODELADA SAN ANTONIO,"Miraflores, Lima, Lima",698000.0,300,3,4,Casa,"Hermosa casa con 218m2 de terreno y 300m2 construidos en dos pisos, remodelada completamente hace 1 año, mantiene la arquitectura original con los marcos de madera y puertas todas de madera maciza en color blanco pintadas al duco mate, pisos originales en perfecto estado.",2000,1,1,1,1,1,0,0,1,0
MIRAFLORES DPTO EN VENTA - PARQUE TRADICIONES (3D / 2B / EST. DOBLE / DEPOSITO),"Av. Ricardo Palma, Miraflores, Perú  Miraflores, Lima, Lima",240000.0,110,2,3,Departamento,"Excelente!!, a unos pasos del Parque Tradiciones, estupendo para salir a correr, pasear, y conectado a importantes avenidas, Roca y Bologna, Av. Benavides, cerca Centros comerciales, y todo el área comercial de Av. Larco.",2012,1,1,1,1,1,0,0,0,0
ID:1037519.Oportunidad En Barranco Casa A Super Precio - No Negociable,"Ca. Caraz 105, Barranco, Perú  Barranco, Lima, Lima",309000.0,223,2,5,Casa,"""GRAN OPORTUNIDAD CASA A SUPER PRECIO - NO NEGOCIABLE"" En un Hermoso Distrito BARRANCO frente y cerca de parques a 7 cuadras de la playa a 2 cuadras del mercado Jorge chavez super céntrico también a centros comerciales, negocios, bancos, restaurantes y demás.",1943,0,0,0,0,0,0,0,0,0
"Deseas Modernidad, comodidad y lujo? hermosa casa en Venta en la Encantada","Jirón Alameda de los Abanicos, Chorrillos, Perú  Chorrillos, Lima, Lima",750000.0,502,5,3,Casa,Ubicado en el condominio exclusivo de la Encantada,2018,1,1,1,1,1,0,0,1,0
OPORTUNIDAD DE COMPRA ! DPTO EN VENTA A UN DE LA UTP,"Avenida Los Algarrobos, Co. Colonizacion Las Vertientes, Villa El Salvador, Lima, 15842, PER  Villa El Salvador, Lima, Lima",51351.0,62,2,3,Departamento,62 m² Total,2016,0,1,1,1,1,0,0,1,0
"VENDO HERMOSA CASA EN CALIFORNIA , CON UN MINI DEPARTAMENTO ADICIONAL","Víctor Larco Herrera, Trujillo, La Libertad",339.0,155,4,6,Casa,Acogedora y comoda casa de 3 pisos en condominio privado con espacio para estacionamiento,0,1,1,1,1,1,0,0,1,0
Vendo Casa en Condomino en Urbanizacion El Golf - Trujillo,"Los Cocoteros 235, Urb el Golf, Víctor Larco Herrera, Perú  Distrito de Victor Larco Herrera, Trujillo, La Libertad",218000.0,185,4,5,Casa,"PRECIO DE VENTA: US$ 218,000",1998,0,1,1,1,1,0,0,0,0
Tarapoto - Casa de Campo en Venta - Lamas (Pamashto) 3.8 Ha,"Lamas, Lamas, San Martín",300000.0,38000,4,3,Casa,"El entorno de la propiedad está relacionada con Lamas - Tarapoto, a 20 minutos de lamas, así mismo cuenta con los servicios basicos de agua y luz las 24 horas del dias. TERRENO RURAL",0,1,0,0,1,0,0,0,1,0
VENTA CASA EN CONDOMINIO CASA CLUB EL PALMAR,"Av Las Palmas & Av. Lima, Lurín, Perú  Villa Maria del Triunfo, Provincia de Lima, Provincia de Lima",95000.0,90,2,3,Casa,"Condominio Casa Club El Palmar, es un condominio privado con servicios de guardería, piscina, espacios verdes, área deportiva y seguridad de viviendas, con seguridad, se localiza entre las avenidas Las Palmas, en el cruce entre la Avenida Lima con Sáenz Peña. Límite de Pachacamac y Lurín en Lima.",2015,1,0,0,0,1,1,0,1,1
VENTA CASA SANTIAGO SURCO ANTIGUO,"Villa Maria del Triunfo, Provincia de Lima, Provincia de Lima",290000.0,150,4,5,Casa,"La casa es amplia, cuenta con 03 pisos construidos y 01 gran Azotea. 3er piso Departamento independiente.",2009,1,0,0,0,0,0,0,0,0
Venta De Departamento 2Do Piso En Urb Los Sauces De Buenos Aires Con Cochera 47.45 M2,"Los Sauces, Víctor Larco Herrera, Trujillo, Perú  Víctor Larco Herrera, Trujillo, La Libertad",50649.0,47,1,3,Departamento,"VENTA DE DEPARTAMENTO 2DO PISO EN URB LOS SAUCES DE BUENOS AIRES CON COCHERA 47.45 M2 S/ 195,000 SOLES",2021,1,0,1,1,0,0,0,0,0
"Vendo Departamento Con Excelente Distribución Y Hermosa Vista, En Las Palmas Del Golf","Calle Las Cucardas 1020-1098, Cuadra 10, Ur. Las Palmas Del Golf Ii, Víctor Larco Herrera, Trujillo, La Libertad, 13009, PER  Víctor Larco Herrera, Trujillo, La Libertad",98000.0,100,2,3,Departamento,"Se vende departamento en Condominio Inhouse en las Palmas del Golf Etapa 2, cruce Calle Las Cucardas con Los castaños.",2018,1,1,1,1,1,0,0,1,0
"Venta Departamento en Villa Maria del Triunfo • 3 cuadras de la estacion M,A • 3hb","Parroquia San Gabriel Arcangel de Villa maría del triunfo Lima, Villa María del Triunfo, Perú  Villa María del Triunfo, Lima, Lima",77500.0,105,2,3,Departamento,Excelente oca,0,0,1,1,1,1,0,0,1,0
Bonito Departamento En Primer Piso En Condominio,"Las Cucardas 955, Víctor Larco Herrera, Perú  Víctor Larco Herrera, Trujillo, La Libertad",140000.0,118,3,4,Departamento,"Departamento en condominio ""Los Tréboles"" en el Golf",0,0,0,0,0,0,0,0,0,0
Venta Hermosa Casa Residencial Portales Del Golf,"Prolongación Avenida Huamán, Ur. Los Portales Del Golf, Víctor Larco Herrera, Trujillo, La Libertad, 13009, PER  Víctor Larco Herrera, Trujillo, La Libertad",295000.0,208,2,4,Casa,"📍Urb: Portales del Golf , Víctor Larco",0,0,0,0,0,0,0,0,0,0
"VENTA DE CASA EN LA ENCANTADA DE VILLA, CHORRILLOS","La Encantada De Villa, Chorrillos, Perú  Chorrillos, Lima, Lima",615000.0,437,4,4,Casa,-VENTA-,2003,1,1,1,1,0,0,0,1,0
LA ENCANTADA CASA CONDOMINIO VENTA,"Alameda Poeta De La Rivera, Lima, Perú  Chorrillos, Lima, Lima",397000.0,490,4,4,Casa,"LINDA CASA REMODELADA EN CONDOMINIO DE 6 CASAS FRENTE ALMAR, CON BUEN JARDIN DONDE SE PUEDE HACER UNA PISCINA, AMPLIO RECIBO, BAÑO DE VISITA COMPLETO, COCINA CON ISLA, COMEDOR DE DIARIO, COCINA ENCIMERA, HORNO EMPOTRADO, CAMPANA EXTRACTORA, DESPENSA, ESCALERA DE ACCESO A AREA DE SERVICIO Y LAVANDERIA, LAVANDERIA TECHADA, CLOSET, DORMITORIO DE SERVICIO CON PEQUEÑO CLOSET, BAÑO DE SERVICIO, PATIO TENDAL.",1985,1,1,1,1,1,0,0,1,1
Venta Casa en La Encantada de Villa 3 Pisos de 210 m² Chorrillos,"Chorrillos, Lima, Lima",465000.0,210,4,4,Casa,"✅En la mejor zona de la encantada de villa, muy cerca de colegios y universidades, vivir en un entorno natural ( pantanos de villa ) pero sin salir de lima",0,1,1,1,1,1,0,0,1,0
"CASA DE LINDA Y MODERNA ARQUITECTURA, CON PISCINA Y ACABADOS A1 EN CONDOMINIO DDE 3 CASAS 🏡✨","La Encantada De Villa, Chorrillos, Perú  Chorrillos, Lima, Lima",750000.0,710,3,3,Casa,"Casa de linda y moderna arquitectura, con piscina y acabados A1 en Condominio de 3 casas🏡✨",2009,1,1,1,1,1,0,0,1,1
CASA DE 3 NIVELES FRENTE AL MAR EN LA ENCANTADA DE VILLA CHORRILLOS,"Chorrillos, Lima, Lima",379000.0,400,3,4,Casa,CASA FRENTE AL MAR EN LA ENCANTADA DE VILLA,0,1,1,1,1,1,0,0,1,0
Venta Departamento 1Er Piso Con Cochera V.E.S.,"Av. 1ro de Mayo 8, Lima 15842, Perú  Villa El Salvador, Lima, Lima",80000.0,75,1,2,Departamento,"Venta de Departamento en 1er piso ubicado en el condominio ""Los Parques de Villa el Salvador"" entre las Avenidas 1ro de Mayo con Algarrobos cerca a centros educativos y a centros comerciales como el mercado Unicachi y al Megaplaza de Villa el Salvador II.",2009,0,0,0,0,0,0,0,0,0
"Linda Casa en Condominio Kan Kun , PLaya Venecia 250,m2 AC","Venecia, Perú  Villa El Salvador, Lima, Lima",89000.0,250,3,3,Casa,"infomacion 9 5 9 , 7 6 4 , 6 4 5",0,1,0,0,0,0,0,0,1,0
HERMOSA CASA EN CONDOMINIO EN LA ENCANTADA DE VILLA,"La Encantada De Villa, Chorrillos, Perú  Chorrillos, Lima, Lima",520000.0,320,3,3,Casa,HERMOSA CASA EN CONDOMINIO EN LA ENCANTADA DE VILLA,0,1,0,1,1,1,0,0,1,0
"Condominio De 2 Casas Gemelas En Venta, En La Encantada. Chorrillos","Chorrillos, Lima, Lima",1075000.0,1540,3,4,Casa,"CONDOMINIO DE 2 CASAS GEMELAS EN VENTA, EN LA ENCANTADA. CHORRILLOS",1998,1,1,1,1,1,0,0,1,0
LINDA Y FUNCIONAL CASA EN CONDOMINIO PRIVADO Y SEGURO 🏡🍀,"La Encantada De Villa, Chorrillos, Perú  Chorrillos, Lima, Lima",590000.0,436,3,4,Casa,Linda y funcional casa en condominio privado y seguro🏡🍀,2000,1,1,1,1,1,0,0,1,0
"¡BAJO DE PRECIO! Linda y moderna casa de 3 niveles en Condominio Cerros de Camacho, con una vista espectacular al Club el Golf Los Incas.","Santiago de Surco, Lima, Lima",678000.0,426,4,4,Casa,"Linda y moderna casa en Condominio Cerros de Camacho, con una vista espectacular al Club el Golf Los Incas.",2000,1,0,0,0,0,0,0,1,0
Venta Departamento en Zona Tranquila - Surco,"Araroba, Surco, Perú  Santiago de Surco, Lima, Lima",200000.0,118,3,3,Departamento,Se vende departamento de 118 m2. Sala comedor de buen tamaño con vista a patio del edificio. Cuenta con baño de visita.,2013,1,1,1,1,1,0,0,1,0
VENTA DEPARTAMENTO EN EL 2DO PISO EN LOS CONDOMINIOS II PARQUE VILLA EL SALVADOR.,"Condominio Los Parques de Villa El Salvador, Avenida Los Algarrobos, Villa EL Salvador, Perú  Villa El Salvador, Lima, Lima",68000.0,71,1,3,Departamento,VENTA DEPARTAMENTO EN EL 2DO PISO EN LOS CONDOMINIOS II PARQUE VILLA EL SALVADOR.,0,0,1,1,1,1,0,0,0,0
EN VENTA LINDO DEPARTAMENTO EN CONDOMINIO PRIVADO Y SEGURO,"Santiago de Surco, Lima, Lima",190000.0,125,2,3,Departamento,EN VENTA LINDO DEPARTAMENTO EN CONDOMINIO PRIVADO Y SEGURO,2008,1,0,1,1,0,0,0,0,0
Exclusiva Casa En venta en Exclusivo Condominio Casuarinas,"Las Casuarinas, Santiago de Surco, Perú  Santiago de Surco, Lima, Lima",1800000.0,1600,5,4,Casa,"Si buscas vivir en una hermosa casa, con una espectacular vista al condominio Casuarinas, acabados de lujo, rodeado de mucha vegetación y tranquilidad esta es la casa ideal para ti.",1997,1,1,1,1,0,0,0,1,1
AMPLIO Y BIEN UBICADO DÚPLEX EN SURCO NUEVO,"Santiago de Surco, Lima, Lima",230000.0,178,4,4,Departamento,AMPLIO Y BIEN UBICADO DÚPLEX EN SURCO,1996,1,1,0,1,0,0,0,1,0
"PRECIOSO DEPARTAMENTO CON AMPLIA TERRAZA EN BATALLONES LIBRES DE TRUJILLO, SANTIAGO DE SURCO","Santiago de Surco, Lima, Lima",475000.0,265,3,4,Departamento,"Departamento en venta en Batallón Libres de Trujillo, Santiago de Surco",2018,1,0,0,0,0,0,0,1,0
GRAN CASA DE 6 DORM EN VENTA EN EXCLUSIVO CONDOMINIO CASUARINAS,"Jiron Cerro San Francisco 522 las Casuarinas surco, Jirón Cerro San Francisco, Santiago de Surco, Perú  Santiago de Surco, Lima, Lima",3112840.0,1198,6,6,Casa,"ESPECTACULAR Casa en venta en Condominio Privado en Casuarinas SURCO, con control de seguridad en Garita a la entrada del Condominio.",1984,1,0,0,0,0,1,0,1,0
En Venta Lindo Y Funcional Departamento En Quinto Piso Dentro De Condominio En Surco.,"Jr. Ariadna 180, Santiago de Surco, Perú  Santiago de Surco, Lima, Lima",82776.0,71,2,3,Departamento,"En venta lindo y funcional departamento en el Condominio Parques de Surco 2, ubicado en Jr. Ariadna N° 180, cuenta con iluminada, ventilada y linda vista interior. El departamento se encuentra cerca de la Comisaría de Sagitario y Estación de Serenazgo, a 4 cuadras de la Av. Próceres, cerca al Penta Mall Tottus, Real Plaza, restaurantes, principales bancos, gimnasios, colegios y parques; así como a 10 minutos de Plaza Vea de Bolichera.",2006,0,0,1,1,1,0,0,0,0
"LINDA CASA DE 3 PISOS EN CONDOMINIO EN ALONSO DE MOLINA, SURCO","Santiago de Surco, Lima, Lima",310000.0,249,3,6,Casa,"LINDA CASA DE 3 PISOS EN CONDOMINIO EN ALONSO DE MOLINA, SURCO",1995,1,1,1,1,0,0,0,1,0
Vendo dep. cerca a la UPC. ESAN. U. De Lima!,"Avenida Lima Polo 241, Santiago de Surco, Perú  Santiago de Surco, Lima, Lima",205000.0,110,3,3,Departamento,"Vendo Hermoso Departamento en la calle Lima Polo al frente de la Embajada de Estados Unidos, zona privilegiada, rodeada de áreas verde, tranquila y segura.",2013,1,1,1,1,1,0,0,1,0
VENTA CHACARILLA CASA EN CONDOMINIO DE 3 NIVELES,"Santiago de Surco, Lima, Lima",450000.0,188,5,5,Casa,"VENTA OCASION CHACARILLA, CASA EN CONDOMINIO",2013,1,1,1,1,1,0,0,1,1
Se vende departamento de estreno en Casaparq,"Jirón Jerónimo de Aliaga 595, Santiago de Surco, Perú  Santiago de Surco, Lima, Lima",260000.0,134,2,3,Departamento,Se vende amplio departamento de estreno en Exclusivo condominio Casaparq. Excelentes acabados y áreas comunes. El departamento consta de lo siguiente:,2023,1,0,0,0,0,0,0,1,0
Venta de Departamento en Condominio Magna Haus - El Polo Surco,"Santiago de Surco, Lima, Lima",319000.0,204,2,2,Departamento,"Venta de departamento en Condominio MAGNA HAUS, el mejor condominio de Urb. EL POLO",0,1,1,1,1,1,0,0,1,0
"Venta Dpto. 5to. Piso sin ascensor, Surco Condominio Impecable $.90,000","Santiago de Surco, Lima, Lima",90000.0,75,2,3,Departamento,"El departamento está en 5to. Piso sin ascensor, tiene 75 m2 con una amplia cocina con reposteros, zona de lavanderia, 2 baños, 3 dormitorios (el principal con baño incorporado), 1 estacionamiento abierto dentro del condominio, full seguridad 24/7, 2 puertas de acceso para la torre, las areas comunes que tiene el condominio son: piscina, parque con juegos para niños, salón de recepciones, 1 salón de coworking, terrazas, cancha de frontón.",2005,1,1,1,1,1,1,1,1,1
VENDO DEPARTAMENTO EN SURCO - CONDOMINIO LOS LIBERTADORES DE SURCO -,"Condominio Los Libertadores de Surco, Avenida las Gaviotas, Santiago de Surco, Perú  Santiago de Surco, Lima, Lima",115000.0,76,2,3,Departamento,VENDO DEPARTAMENTO EN SURCO -,2018,1,0,0,1,0,0,0,1,0
VENDO CASA CONDOMINIO EN SURCO,"Jirón El Cortijo 401-499, Cuadra 4, Hu. Lima Polo Hunt Club (Lote 4), Santiago de Surco, Lima, 15023, PER  Santiago de Surco, Lima, Lima",280000.0,160,4,4,Casa,"Cambia tu departamento y busca la comodidad de vivir en una casa moderna, en una excelente zona de Santiago de Surco, casa de 3 pisos más azotea, ubicado en un lindo condominio con áreas verdes, zona tranquila y vigilada, con un clima agradable. Ésta es tu oportunidad de comprar una casa con una muy buena ubicación.",1993,1,0,1,0,1,1,0,1,0
"TRANQUILIDAD, SEGURIDAD Y BUEN CLIMA. LOS ALAMOS DE MONTERRICO","Jiron Richard Strauss 270, Santiago de Surco, Perú  Santiago de Surco, Lima, Lima",160000.0,110,2,3,Departamento,"En la zona más tranquila de Surco, donde se puede disfrutar de un clima templado todo el año en Los Alamos de Monterrico, en el Condominio Buona Vista encontramos un lindo departamento recién remodelado donde desde su balcón podemos disfrutar de una gran vista panorámica de la ciudad de Lima. Ubicado en un quinto piso al ingresar encontramos una linda y funcional sala comedor con luminarias nuevas, muy bien ventilada e iluminada por una mampara de dos paños con una acogedora terraza, stores nuevos para cuando la intimidad familiar lo requiera,. Cocina con muebles altos y bajos mesada de granito cocina empotrada, campana y horno eléctrico. Tres dormitorios, el principal con closet de pared a pared y baño incorporado ventanas con vista privilegiada de la ciudad. Los dos dormitorios secundarios comparten un baño completo con iluminación y ventilación asegurada por grandes ventanas, prácticos closets. Pasillo de distribución con closet para blancos y baño de visita. Lavandería, cuarto y baño de servicio, todas las puertas del departamento son nuevas y los baños remodelados. Cochera techada con acceso frente al departamento.",2011,1,0,1,0,1,0,0,1,0
Amplio 140m² Dpto 3 Dorm + 1 Dorm Servicio + Estac + Terraza Interna +Jardin,"Calle Las Fresas 175, Santiago de Surco, Perú  Santiago de Surco, Lima, Lima",159999.0,135,3,4,Departamento,Para más información: Rosa Buleje,0,0,0,0,0,0,0,0,1,0
EXCLUSIVA CASA CON PISCINA PROPIA-6 DORM. CONDOMINIO CERRADO-CALLE TRANQUILA-360 m2 AC-223 m2 AT,"Jirón Los Alamos, Urb el Cortijo, Lima, Perú  Santiago de Surco, Lima, Lima",740000.0,360,7,4,Casa,Agente: Milagros Garibaldi Cel: 961*355*201 - *** EXCLUSIVA Y MODERNA CASA CON PISCINA PROPIA-6 DORMITORIOS EN CONDOMINIO PEQUEÑO CERRADO-CALLE TRANQUILA-360 m2 AC-223 m2 AT-DOCUMENTOS EN REGLA-SIN HIPOTECA.,2015,1,1,1,1,1,0,0,1,1
VENTA Departamento Surco Flat 148m2 3 dorm + 2 cocheras,"Santiago de Surco, Provincia de Lima, Provincia de Lima",220000.0,148,3,3,Departamento,"Espacioso iluminado y en esquina, departamento con 148 m2 de excelente distribución, amplia sala comedor, con vista exterior estos dos ambientes, cocina cerrada con comedor de diario, en este espacio está la lavandería dormitorio y baño de servicio; la zona de dormitorios es con piso de madera, el dormitorio principal tiene un muy buen Wlking Closet, con compartimentos para pantalones camisas vestidos sacos sacones ropa intima zapateros y demas comodidades, ademas de baño muy cómodo, en el area de dormitorio es de buen tamaño con comodidad para una cama King; Corredor que une area intima con los dos siguientes dormitorios ambos con muy buen espacio y con closet, todos los dormitorios cuentan con vista exterior, lo que configura cada ambiente con mucha iluminación natural e independencia, estos dos últimos dormitorios tienen un baño completo compartido. Todo el departamento es de distribución cuadrada lo que vuelve a todos los ambientes potenciados y aprovechados obteniendo por ello una gran espacialidad",1997,1,0,1,0,1,0,0,0,0
OPORTUNIDAD!! VENDO DEPARTAMENTO EN LAS TERRAZAS DE SURCO 3D 2B S/ASCENSOR 5,"Jirón CAP. Maximiliano Velarde 171, Santiago de Surco, Perú  Santiago de Surco, Lima, Lima",75676.0,64,2,3,Departamento,"¡¡El mejor precio de la zona!!. Acogedor departamento en venta en Las Terrazas de Surco, condominio con vigilancia 24 horas, 5 minutos de TOTTUS, altura cuadra 12 de Av. Proceres. Quinto piso sin ascensor.",2006,0,1,0,0,1,1,1,1,0
"VENDO IMPECABLE DPTO. LAS ACACIAS 2XX,101 URB. VALLE HERMOSO, SURCO","Las Acacias, Surco, Perú  Santiago de Surco, Lima, Lima",238000.0,150,3,3,Departamento,"Las Acacias 2xx – 101, Urb. Valle Hermoso, Surco",2006,0,0,0,0,0,0,0,0,0
ID:1026983.Departamento En Venta En Residencial La Cruceta - Surco,"La Cruceta, Surco, Perú  Santiago de Surco, Lima, Lima",80000.0,67,1,3,Departamento,"Disfrute de su nuevo departamento en este condominio familiar en la Urbanización La Cruceta, Santiago de Surco, dentro encontrará todo lo que necesita para vivir seguro y cómodo con su familia. Rodeado de áreas verdes, juegos para niños, bodegas, farmacias, panaderías, pastelerías, librerías, agentes bancarios y mucho más. Ubicado Cerca a la Av. Próceres y a pocas cuadras de La Bolichera. Además, cerca de ahí, también tiene bancos, restaurantes, mercados, Tottus y diferentes negocios.",2001,0,0,0,0,0,0,0,1,0
SE VENDE LINDA CASA REMODELADA EN CONDOMINIO Calle EL INCARIO SURCO,"El Incario 350, Santiago de Surco, Perú  Santiago de Surco, Provincia de Lima, Provincia de Lima",650000.0,388,3,4,Casa,LINDA CASA REMODELADA EN VENTA CONDOMINIO CALLE EL INCARIO SURCO,2004,1,1,1,1,1,0,0,1,1
"BAJO DE PRECIO! Vendo linda casa en condominio en Surco, Arq Malachowski","Las Tres Marías 430, Santiago de Surco 15023, Perú  Santiago de Surco, Provincia de Lima, Provincia de Lima",975000.0,469,6,5,Casa,"Vendo linda casa en condominio, diseñada por el reconocido Arquitecto Richard Malachowski, acabados de lujo, moderna, buena iluminación, remodelada, cuenta con hall ingreso con techo de doble altura, sala con chimenea, comedor, 2 salas de estar, baño de visita, gran cava de vinos de lujo, terraza, jardín, BBQ, piscina con cascada, baño para piscina, cocina amplia, comedor de diario, depósito, 2 cuartos, baño de servicio, lavandería, 5 dormitorios amplios cada uno con baño incorporado y wc, sala de juegos, 4 cocheras (2 techadas).",2000,1,1,1,0,1,0,0,1,1
"Venta Departamento en Calle Malva Santiago de Surco, 3 Dormitorios, 2 Cocheras, Piscina. Cerca Embajada Estados Unidos","La Malva, Lima, Perú  Santiago de Surco, Lima, Lima",325618.0,159,3,3,Departamento,Si te imaginas siendo mamá o papá ¿Que buscarías para tus hijos?,2019,1,1,1,1,1,0,0,1,1
"Departamento en Venta en Golf Los Inkas Surco 3 dormitorios $360,000 A.C.180 mt.","Agatas, Santiago de Surco 15023, Perú  Santiago de Surco, Lima, Lima",360000.0,180,2,3,Departamento,"Departamento en condominio con áreas comunes que consta de sala comedor, baño de visita, sala de estar, cocina con comedor de diario con reposteros altos y bajos, 3 dormitorios con closet, el principal con baño incorporado con tina, 1 baño comparte los 2 dormitorios, pisos de madera en área social y privado, lavandería, cuarto y baño de servicio. Impecable con finos acabados, iluminado. Ubicado en Zona Exclusiva, full seguridad y de fácil acceso a vías principales. flat, vista exterior.",2010,0,0,1,0,1,1,0,0,0
EN VENTA CASA DE ESTRENO DE 416 M2 EN CONDOMINIO ORGÁNICA – ICA,"Condominio Orgánica - ica, Carretera Panamericana Sur, Perú  Subtanjalla, Ica, Ica",320000.0,416,5,3,Casa,"Se vende hermosa y amplia casa con acabados de primera la cual es de estreno, se encuentra dentro del condominio privado ORGÁNICA en el distrito de Subtanjalla muy cerca del fundo Macacona y rodeado de condominios privados de la zona, cuenta con una muy buena distribución y lista para ser habitada, el condominio además tiene sus areas comunes la cual son una amplia piscina, zona de parrilla, zona de juegos, zona de billar, gimnasio privado, estacionamiento para invitados, laguna artificial, campo de futbol, campo de frontón y de tenis.",0,1,0,0,0,0,0,0,1,1
EN VENTA CASA DE ESTRENO DE 407.28 M2 EN CONDOMINIO ORGÁNICA – ICA,"Condominio Orgánica - ica, Carretera Panamericana Sur, Perú  Subtanjalla, Ica, Ica",300000.0,407,5,3,Casa,"Se vende hermosa y amplia casa con acabados de primera la cual es de estreno, se encuentra dentro del condominio privado ORGÁNICA en el distrito de Subtanjalla muy cerca del fundo Macacona y rodeado de condominios privados de la zona, cuenta con una muy buena distribución y lista para ser habitada, el condominio además tiene sus áreas comunes la cual son una amplia piscina, zona de parrilla, zona de juegos, zona de billar, gimnasio privado, estacionamiento para invitados, laguna artificial, campo de futbol, campo de frontón y de tenis.",0,1,0,0,0,0,0,0,1,1
