area,baths,description,facilities,location,location_address,nearby_locations,price,property_type,property_url,rooms,title,year
89m²,2,"Departamento con cochera en toda la Av. Gonzales Prada, a 10 minutos del centro de Trujillo, y a pocos metros de avenidas principales, cerca a grifos, restaurantes , tiendas y parques.","['Armarios empotrados', 'Cochera', 'Bodega', 'Cocina equipada', 'Internet', 'Sin amoblar']","Las Casuarinas, Víctor Larco Herrera, Trujillo, Perú  Víctor Larco Herrera, Trujillo, La Libertad","Las Casuarinas, Víctor Larco Herrera, Trujillo, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$70.000,Departamento,https://casas.trovit.com.pe/listing/se-vende-departamento-1er-piso-urb-casuarinas-8890m-cochera-70000.420347a8-9872-4360-9660-948903c35877,3,Se Vende Departamento 1er piso Urb. Casuarinas 88.90m² Cochera $70.000,2005
79m²,1,¡Oportunidad de Inversión!,"['Armarios empotrados', 'Cochera', 'Cocina equipada', 'Sin amoblar']","Jorge Chávez, Trujillo, Perú  Trujillo, Trujillo, La Libertad","Jorge Chávez, Trujillo, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$68.000,Departamento,https://casas.trovit.com.pe/listing/se-vende-dpto-jorge-chavez-cochera-79m-3er-piso-remodelado-6800000.bd9a4c06-e9dc-41be-8ebb-3c19e48ae092,3,"Se Vende Dpto Jorge Chávez, Cochera 79M² 3Er Piso Remodelado $68,000.00",2008
180m²,2,"Disfruta de vivir en la tranquilidad de un condominio cerrado en pleno centro de Trujillo, cerca a Avenidas principales, Av. España, Juan Pablo II; Jesús de Nazaret ;a sólo 8 minutos de la plaza de armas caminando y a 4 minutos de la UNT; cerca a comercios centros comerciales, restaurantes y en la tranquilidad de un condominio que cuenta con bolsón de estacionamiento, 4 parques, 5 patios, cámaras de seguridad y guardianía las 24 horas.","['Armarios empotrados', 'Internet', 'Terraza', 'Agua', 'Tanque de agua', 'Patio', 'Sin amoblar']","Urb Luis Albrecht, Trujillo, Perú  Trujillo, Trujillo, La Libertad","Urb Luis Albrecht, Trujillo, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$160.000,Casa,https://casas.trovit.com.pe/listing/vendo-hermosa-casa-en-esquina-condominio-cerrado-centro-de-trujillocon-vista-a-parque180-at160000.820254c9-1a19-4449-8d8c-721f18a6c421,4,Vendo Hermosa Casa En Esquina -Condominio Cerrado. Centro De Trujillo-Con Vista A Parque-180 At-$160.000,1967
399m²,4,CASA 2 PLANTAS + AZOTEA,"['Armarios empotrados', 'Cochera', 'Cocina equipada', 'Cuarto de servicio', 'Terraza', 'Agua', 'Tanque de agua', 'Patio', 'Sin amoblar']","Calle Daniel Alomia Robles 400-448, Cuadra 4, Ur. Primavera, Trujillo, La Libertad, 13001, PER  Trujillo, Trujillo, La Libertad","Calle Daniel Alomia Robles 400-448, Cuadra 4, Ur. Primavera, Trujillo, La Libertad, 13001, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$490.000,Casa,https://casas.trovit.com.pe/listing/se-vende-casa-de-400m-frente-a-parque-en-urb-primavera-4dorm-2-estac.e92018b6-04dd-4fde-b3f8-3f3ff0a7fccd,4,"SE VENDE CASA DE 400m FRENTE A PARQUE EN URB. PRIMAVERA 4DORM, 2 ESTAC.",1981
48m²,1,"Hermosos minidepartamentos en inmejorable ubicación, cerca a parques, comercios, centros comerciales; a una cuadra del Real Plaza y a pocos metros de la Universidad Privada Antenor Orrego.","['Armarios empotrados', 'Cocina equipada', 'Sin amoblar']","La Arboleda, Trujillo, Perú  Víctor Larco Herrera, Trujillo, La Libertad","La Arboleda, Trujillo, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",S/.222.747,Departamento,https://casas.trovit.com.pe/listing/proyecto-de-minidepartamentos-precio-de-preventa-vendo-hermoso-minidepartamentoestrenourbla-arboleda4840m2-s-22274762.f8163aa8-c54a-4016-81ee-83a3cc4fa61e,2,"´Proyecto De Minidepartamentos- Precio De Preventa Vendo Hermoso Minidepartamento-Estreno-Urb.La Arboleda-48.40M2- S/ 222,747.62",2023
122m²,3,"Departamento amplio, ventilado, iluminado, con vista a la calle, en esquina, frente a parque,","['Balcón', 'Armarios empotrados', 'Cocina equipada']","Las Quintanas, Trujillo, Perú  Trujillo, Trujillo, La Libertad","Las Quintanas, Trujillo, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",S/.403.200,Departamento,https://casas.trovit.com.pe/listing/id-1034859-vendo-amplio-departamento-122-m2-frente-a-parque-en-4-piso-las-quintanas.0d0665bd-9c05-4834-ba33-d2e10a679c06,4,ID 1034859 VENDO AMPLIO DEPARTAMENTO 122 M2 FRENTE A PARQUE EN 4° PISO LAS QUINTANAS,2011
103m²,2,Oportunidad de Inversión!!!,"['Balcón', 'Cocina equipada', 'Patio']","Rincón Mariano, Mariano Melgar, Trujillo, Perú  Trujillo, Trujillo, La Libertad","Rincón Mariano, Mariano Melgar, Trujillo, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$76.000,Departamento,https://casas.trovit.com.pe/listing/oportunidad-de-inversion-vendo-dpto-1er-piso-11841-m-urb-santo-dominguito-id-1056425.fb40b4d2-41ff-4efc-a602-3ed3293197d0,3,¡OPORTUNIDAD DE INVERSIÒN! VENDO DPTO. 1ER PISO 118.41 M² URB. SANTO DOMINGUITO ID 1056425,1996
73m²,1,Excelente Oportunidad de Inversión!!!!,"['Armarios empotrados', 'Cochera', 'Cocina equipada', 'Internet', 'Sin amoblar']","Jorge Chávez, Trujillo, Perú  Trujillo, Trujillo, La Libertad","Jorge Chávez, Trujillo, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de escuelas ']",US$60.000,Departamento,https://casas.trovit.com.pe/listing/vendo-departamento-4to-piso-jorge-chavez-cochera-7330m-6000000-id-1000295.1a502027-787f-4386-86dd-f9157764efc5,3,"Vendo Departamento 4to piso Jorge Chávez + Cochera 73.30m² $60,000.00 ID 1000295",2008
97m²,2,"EXCELENTE DEPARTAMENTO DE ESTRENO EN VENTA, URBANIZACIÓN MOCHICA DE 96.50M2.","['Armarios empotrados', 'Cochera', 'Vista panorámica', 'Terraza', 'Sin amoblar']","Benjamín Castañeda, Trujillo, Perú  Trujillo, Trujillo, La Libertad","Benjamín Castañeda, Trujillo, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$94.000,Departamento,https://casas.trovit.com.pe/listing/id-1030053-departamento-en-venta-urb-mochica-9650m2.25283285-844e-4a1f-aa45-35c52235011c,3,ID 1030053 Departamento En Venta Urb. Mochica 96.50M2,2023
275m²,5,Venta de Hermosa Casa Dentro de Condominio en Urb San Isidro 1er Etapa,"['Jacuzzi', 'Agua', 'Tanque de agua', 'Sin amoblar']","Calle Iridio, Ur. San Isidro, Trujillo, La Libertad, 13011, PER  Trujillo, Trujillo, La Libertad","Calle Iridio, Ur. San Isidro, Trujillo, La Libertad, 13011, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$340.000,Casa,https://casas.trovit.com.pe/listing/id-1034771-hermosa-casa-en-venta-de-3-pisos-urb-san-isidro-1er-etapa.fe442332-9a05-4c3a-86bf-28c640afa71a,9,ID 1034771 Hermosa Casa En Venta De 3 Pisos Urb. San Isidro 1Er Etapa,2007
2.400m²,26,VENTA DE HERMOSA POSADA EN OXAPAMPA,"['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Chimenea', 'Calefacción', 'Vista panorámica', 'Cuarto de servicio', 'Terraza', 'Tanque de agua', 'Patio', 'Agua', 'Completamente amoblado']","Oxapampa, Oxapampa, Pasco","Oxapampa, Oxapampa, Pasco",[' Cerca de avenidas principales '],S/.4.500.000,Finca,https://casas.trovit.com.pe/listing/oportunidad-para-inversionistas-venta-de-bella-posada-en-oxapampa.86f033a5-9122-4754-a64b-61ef947c7a44,21,OPORTUNIDAD PARA INVERSIONISTAS VENTA DE BELLA POSADA EN OXAPAMPA,1998
850m²,4,Te gusta vivir rodeado de la naturaleza esta casa es ideal para ti.,"['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Vista panorámica', 'Terraza', 'Agua', 'Patio']","Pozuzo, Oxapampa, Perú  Pozuzo, Oxapampa, Pasco","Pozuzo, Oxapampa, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$160.000,Casa,https://casas.trovit.com.pe/listing/hermosa-casa-de-campo-oxapampa-850mts-bungalow.eff3acbd-2ae8-4371-8d1e-04583e3334c4,4,Hermosa Casa de Campo Oxapampa 850mts + Bungalow,2021
170m²,2,"Vendo casa ubicado en MIRAFLORES - OXAPAMPA a 5 minutos de la plaza de armas de OXAPAMPA, justo antes del PARQUE MIRAFLORES, viniendo de Lima (unas cuadras antes del cartel BIENVENIDO A OXAPAMPA), se encuentra al margen izquierdo en un terreno donde todo es PLANO, el ingreso está justo al frente del HOTEL LA RAMADA","['Cochera', 'Internet', 'Terraza', 'Agua', 'Patio']","Oxapampa Perú, Oxapampa, Perú  Oxapampa, Pasco","Oxapampa Perú, Oxapampa, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",S/.465.000,Casa,https://casas.trovit.com.pe/listing/vendo-casa-oxapampa.3b913916-596c-408e-9dfd-5adddffd1ead,2,vendo casa oxapampa,2021
2.000m²,1,"Casa acogedora de madera, con 3 cuartos, un baño y otro baño en construccion, lavanderia y 3 terrazas, con amplio jardin.","['Balcón', 'Cochera', 'Terraza', 'Agua']","Villa Rica, Oxapampa, Pasco, PER  Villa Rica, Oxapampa, Pasco","Villa Rica, Oxapampa, Pasco, PER",[' Cerca de avenidas principales '],S/.800.000,Casa,https://casas.trovit.com.pe/listing/venta-casa-oconal-villa-rica.66d58858-35d4-437d-b931-606527ef21ed,3,"Venta, Casa, Oconal - Villa Rica",
38.739m²,2,"Casa - Fundo, de 3.8hectareas, con una linda y acogedora casa de madera, lista para habitarla. rodeada de jardines y flores.","['Balcón', 'Armarios empotrados', 'Cochera', 'Internet', 'Cuarto de servicio', 'Agua', 'Tanque de agua', 'Completamente amoblado']","PA-106, Chontabamba, Oxapampa, Pasco, 19210, PER  Chontabamba, Oxapampa, Pasco","PA-106, Chontabamba, Oxapampa, Pasco, 19210, PER",[' Cerca de avenidas principales '],US$740.000,Casa,https://casas.trovit.com.pe/listing/venta-casafundo-chontabamba-oxapampa.313544a6-d77a-450c-a57b-05996a64e5de,3,"Venta, Casa-Fundo, Chontabamba - Oxapampa",2000
112.000m²,2,Fundo de 112hectareas (88 hectareas tituladas y 24 hectareas en poseción y proceso de formalización),"['Cochera', 'Internet', 'Vista panorámica', 'Cuarto de servicio', 'Terraza', 'Agua', 'Parcialmente amoblado']","Oxapampa, Oxapampa, Pasco","Oxapampa, Oxapampa, Pasco",[],US$1.720.000,Finca,https://casas.trovit.com.pe/listing/venta-fundo-oxapampa.66e17d1c-a843-4924-a1dc-2b00bbe40a9e,3,"Venta, Fundo, Oxapampa",2018
3.000m²,2,"Acogedora casa de madera, sobre estructuras de fierro y cemento. con pisos y paredes de madera (chontaquiro)","['Cochera', 'Internet', 'Conexión a TV cable', 'Agua', 'Electricidad', 'Vista panorámica', 'Armarios empotrados', 'Cocina equipada', 'Terraza', 'Bodega', 'Cocina integral', 'Completamente amoblado']","Huancabamba, Oxapampa, Pasco","Huancabamba, Oxapampa, Pasco","[' Cerca de escuelas, ', ' Cerca de avenidas principales ']",US$190.000,Condominio,https://casas.trovit.com.pe/listing/venta-casa-de-campo-oxapampaquillazu.3077354f-df08-457e-b412-58f176008566,2,Venta . Casa de Campo - Oxapampa-Quillazu,2018
2.214m²,2,"Casa moderna, diseño europeo, vistas espectaculares al valle y la reserva Yanashaga.","['Cochera', 'Internet', 'Conexión a TV cable', 'Agua', 'Electricidad', 'Vista panorámica', 'Armarios empotrados', 'Cocina equipada', 'Terraza', 'Cocina integral', 'Completamente amoblado']","Oxapampa, Oxapampa, Pasco","Oxapampa, Oxapampa, Pasco",[],US$250.000,Condominio,https://casas.trovit.com.pe/listing/venta-casa-de-campo-oxachacosoxapampa.80742ac2-f68f-43eb-bf07-5f274406cfc1,3,"Venta, Casa de Campo, Oxachacos-Oxapampa",2021
1.000m²,4,"Casa amplia, de dos pisos, con 4 dormitorios, con closets y 4 baños.","['Armarios empotrados', 'Cochera', 'Internet', 'Terraza', 'Agua', 'Patio', 'Parcialmente amoblado']","Oxapampa, Oxapampa, Pasco","Oxapampa, Oxapampa, Pasco","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$525.000,Casa,https://casas.trovit.com.pe/listing/venta-casa-oxapampa.48f0d991-a41e-4341-85c6-3d5ad9e719fb,4,"Venta, Casa, Oxapampa",2017
324m²,1,"casa de madera, de estilo de tiroles.","['Cocina equipada', 'Internet', 'Agua', 'Patio', 'Parcialmente amoblado']","Oxapampa, Oxapampa, Pasco","Oxapampa, Oxapampa, Pasco","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$215.000,Casa,https://casas.trovit.com.pe/listing/venta-casa-oxapampa.6024d1ff-4406-47fe-a1b8-2a374239e0e1,3,"Venta, Casa, Oxapampa",1970
125m²,2,En venta impecable departamento en Chacarilla San Borja:,"['Balcón', 'Armarios empotrados', 'Cochera', 'Cuarto de servicio', 'Sin amoblar']","Pacaritambo 280, San Borja, Perú  San Borja, Lima, Lima","Pacaritambo 280, San Borja, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques ']",US$298.000,Departamento,https://casas.trovit.com.pe/listing/en-venta-departamento-en-chacarilla.8133f97d-e4a6-4367-b8e3-040db0fbcf6a,2,En venta departamento en Chacarilla,2021
1.000m²,4,En venta linda casa en La Planicie:,"['Aire acondicionado', 'Cochera', 'Chimenea', 'Jacuzzi', 'Vista panorámica', 'Terraza', 'Patio', 'Sin amoblar']","El Refugio 320, La Molina, Perú  La Molina, Lima, Lima","El Refugio 320, La Molina, Perú",[' Cerca de parques '],US$1.100.000,Casa,https://casas.trovit.com.pe/listing/casa-en-venta-en-la-planicie.500a5a18-b09e-4777-b078-a81587b41184,4,Casa en venta en La Planicie,2007
60m²,1,"En venta loft ideal como inversión en Las Mimosas, Barranco","['Cochera', 'Cocina equipada', 'Terraza']","Jirón Las Mimosas 145, Barranco, Perú  Barranco, Lima, Lima","Jirón Las Mimosas 145, Barranco, Perú","[' Cerca del mar, ', ' Cerca de parques ']",US$150.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-barranco.1ea2529d-edf8-4900-9fa7-c924caadb243,1,Departamento en venta Barranco,2019
47m²,1,"En venta departamento en Barranco, ideal para inversión!","['Balcón', 'Cochera', 'Cocina equipada', 'Jacuzzi', 'Gas natural', 'Vista panorámica', 'Terraza', 'Parcialmente amoblado']","El Sol Oeste 145, Barranco, Perú  Barranco, Lima, Lima","El Sol Oeste 145, Barranco, Perú","[' Cerca de avenidas principales, ', ' Cerca del mar, ', ' Cerca de parques ']",US$145.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-en-barranco.b6043614-e1a2-4d9d-a808-770e9f2c3f86,1,Departamento en venta en Barranco,2021
420m²,5,Impecable dúplex en venta en Chacarilla Surco:,"['Aire acondicionado', 'Cochera', 'Gas natural', 'Patio', 'Terraza', 'Cuarto de servicio', 'Vista panorámica', 'Permite mascotas', 'Permite niños', 'Sin amoblar']","Jirón Batallón Tarma N 100-198, Cuadra 1, Ur. Santa Teresa, Santiago de Surco, Lima, 15039, PER  Santiago de Surco, Lima, Lima","Jirón Batallón Tarma N 100-198, Cuadra 1, Ur. Santa Teresa, Santiago de Surco, Lima, 15039, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques ']",US$750.000,Departamento,https://casas.trovit.com.pe/listing/departamento-duplex-en-venta-en-chacarilla-surco.529dfa80-da2a-11ed-9f4f-655f57131f31,3,Departamento dúplex en venta en Chacarilla Surco,2017
159m²,2,En venta lindo flat en Chacarilla San Borja!,"['Balcón', 'Cochera', 'Cuarto de servicio', 'Sin amoblar']","Avenida Buena Vista, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER  San Borja, Lima, Lima","Avenida Buena Vista, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER","[' Cerca de centros comerciales, ', ' Cerca de parques ']",US$310.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-en-chacarilla-san-borja.bc640618-4780-4f9f-a620-e1306aa791c7,3,Departamento en venta en Chacarilla San Borja,2014
128m²,1,"Hermoso departamento en venta con insuperables y espaciosos ambientes de 3 dormitorios, sala comedor conectados a la cocina por una terraza que ilumina y da tranquilidad a tu nuevo hogar, el dormitorio principal cuenta con un amplio closet, los dormitorios secundarios tienen espacios amplios.",['Sin amoblar'],"Jr. Manuel Cisneros 1190, La Victoria, Perú  La Victoria, Lima, Lima","Jr. Manuel Cisneros 1190, La Victoria, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$125.000,Departamento,https://casas.trovit.com.pe/listing/oportunidad-departamento-en-av-mexico-cdra-8-128-m-3-dorm.e02dacb5-45e0-4f80-b82a-37ad769d03b1,3,"Oportunidad - Departamento en Av México Cdra. 8, 128 m² 3 Dorm.",1988
192m²,3,"En venta lindo departamento de estreno en Chacarilla, cerca a parques y al pentagonito:","['Balcón', 'Armarios empotrados', 'Cochera', 'Cuarto de servicio', 'Sin amoblar']","Avenida del Pinar 260, Cuadra 2, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER  San Borja, Lima, Lima","Avenida del Pinar 260, Cuadra 2, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques ']",US$450.000,Departamento,https://casas.trovit.com.pe/listing/departamento-de-estreno-en-venta-en-chacarilla.c3e8997e-c377-4ee3-8266-566d182c1c6b,3,Departamento de estreno en venta en Chacarilla,2023
164m²,2,Departamento dúplex en venta en Chacarilla San Borja:,"['Armarios empotrados', 'Cochera', 'Cuarto de servicio', 'Terraza', 'Sin amoblar']","Jirón Pacaritambo, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER  San Borja, Lima, Lima","Jirón Pacaritambo, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques ']",US$340.000,Departamento,https://casas.trovit.com.pe/listing/departamento-duplex-en-venta-en-chacarilla-san-borja.93b156c5-f036-49c0-8589-fa7ff73d5273,3,Departamento dúplex en venta en Chacarilla San Borja,2013
72m²,2,"Totalmente remodelado listo para mudarte, Departamento de 3 dormitorios con balcón vista a calle, cocina cerrada con muebles altos y bajos, dormitorios con iluminación natural, dormitorio principal con baño incorporado.","['Balcón', 'Armarios empotrados', 'Sin amoblar']","Av. Defensores del Morro 1737, Chorrillos, Lima, Perú  Chorrillos, Lima, Lima","Av. Defensores del Morro 1737, Chorrillos, Lima, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$95.000,Departamento,https://casas.trovit.com.pe/listing/condominio-parque-huaylas-av-defensores-del-morro-1737-dpto-72-m-3-dorm.6095d87f-6f4e-4f3d-a9d7-148c4bcc79e4,3,Condominio Parque Huaylas Av Defensores del Morro 1737 - Dpto. 72 m² 3 Dorm.,2007
221m²,2,En venta lindo departamento en Chacarilla San Borja,"['Cochera', 'Bodega', 'Cuarto de servicio', 'Terraza', 'Patio', 'Sin amoblar']","Avenida Alejandro Velasco Astete 943, Lima, Perú  San Borja, Lima, Lima","Avenida Alejandro Velasco Astete 943, Lima, Perú","[' Cerca de centros comerciales, ', ' Cerca de parques ']",US$400.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-en-chacarilla-san-borja.e0a8cc60-3a7a-49a2-98f6-0dbb29adb6b9,3,Departamento en venta en Chacarilla San Borja,2010
35m²,1,"En venta lindo loft moderno de 35m2 en Barranco, cerca al parque central, restaurantes y vías de acceso rápido!","['Armarios empotrados', 'Cochera', 'Cocina equipada', 'Permite mascotas', 'Permite niños', 'Completamente amoblado']","Quispe y Mamani: Proyecto Tamayo, Jirón Tejadita, Barranco, Perú  Barranco, Lima, Lima","Quispe y Mamani: Proyecto Tamayo, Jirón Tejadita, Barranco, Perú","[' Cerca de avenidas principales, ', ' Cerca del mar, ', ' Cerca de parques ']",US$80.000,Departamento,https://casas.trovit.com.pe/listing/loft-en-venta-en-barranco.eca1c1a0-fb51-11ed-be06-ef5a0af69586,1,Loft en venta en Barranco,2022
416m²,3,En venta lindo departamento en Cerros de Camacho,"['Cochera', 'Bodega', 'Vista panorámica', 'Cuarto de servicio', 'Terraza', 'Patio', 'Sin amoblar']","Avenida Cerros de Camacho 796, Lima, Perú  Santiago de Surco, Lima, Lima","Avenida Cerros de Camacho 796, Lima, Perú",[' Cerca de centros comerciales '],US$648.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-en-cerros-de-camacho.b32ec247-bea3-44ae-892e-bde995da8ddd,3,Departamento en venta en Cerros de Camacho,2013
75m²,2,"el departamento tiene 75 m2 con una amplia cocina con reposteros altos y bajos, zona de lavandería tiene terma, 2 baños, 3 dormitorios (el principal con baño incorporado), 1 estacionamiento abierto dentro del condominio, 5to piso , no cuenta con ascensor, las escaleras son descansadas, full seguridad 24/7, 2 puertas de acceso para la torre, las areas comunes que tiene el condominio son: terrazas, piscina, parque con juegos para niños, salón de recepciónes, coworking, cancha de frontón.","['Armarios empotrados', 'Cochera', 'Bodega', 'Internet', 'Gas natural', 'Cuarto de servicio', 'Terraza', 'Tanque de agua', 'Patio']","Jirón Combate de Angamos, Surco, Perú  Santiago de Surco, Lima, Lima","Jirón Combate de Angamos, Surco, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$90.000,Departamento,https://casas.trovit.com.pe/listing/gran-ocasion-de-venta-dpto-super-impecable-cochera-y-seguridad-247-en-condominio-los-vinedos-surco.d894414a-23f2-4f16-8e59-d52729553b62,3,Gran Ocasion de Venta Dpto Super Impecable+ cochera y Seguridad 24/7 en Condominio Los Viñedos Surco,2005
165m²,3,BAJÓ DE PRECIO !!,"['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Cuarto de servicio', 'Permite mascotas', 'Permite niños', 'Sin amoblar']","Venecia, Miraflores, Perú  Miraflores, Lima, Lima","Venecia, Miraflores, Perú","[' Cerca de avenidas principales, ', ' Cerca del mar, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$350.000,Departamento,https://casas.trovit.com.pe/listing/vendo-hermoso-departamento-flat-en-miraflores.881ec2f0-1d84-11ee-8898-c54e8e83b9f8,3,Vendo hermoso departamento Flat en Miraflores,2020
110m²,3,🎯Surco Valle Hermoso,"['Cochera', 'Balcón', 'Cocina equipada', 'Gas natural', 'Permite mascotas', 'Permite niños', 'Sin amoblar']","Santiago de Surco, Lima, Lima","Santiago de Surco, Lima, Lima","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$228,Departamento,https://casas.trovit.com.pe/listing/surco-venta-de-flat-con-balcon-y-vista-a-parque.9b23f040-1d35-11ee-9c03-c37d28471af9,3,SURCO venta de Flat con balcón y vista a Parque,2023
290m²,5,"Excelente casa que puede ser para familia grande, tiene sala muy amplia, baño de visita, comedor bien grande, mampara de vidrio templado, terraza grande jardin muy amplio, cocina grande con comedor de diario, tiene 2 departamentos con entrada independiente, cada departamento tiene 2 dormitorios con 1 baño cocina, y en el 2do piso tiene 3 dormitorios y 2 baños el principal incorporado , cochera para 3 carros, puede ser también para casa de reposo, los pisos de área interior son de parquet, los pisos de la terraza son cerámicos, . Documentos en regla. Precio a tratar Contacto María Victoria","['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Internet', 'Cuarto de servicio', 'Terraza', 'Agua', 'Tanque de agua', 'Patio', 'Sin amoblar']","Corot, San Borja, Perú  San Borja, Lima, Lima","Corot, San Borja, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$615.000,Casa,https://casas.trovit.com.pe/listing/venta-casa-san-borja-c-pentagonito-2-departamento-con-entrada-independiente.8c5beabc-2be3-49a4-9798-9bff20e5b051,7,Venta Casa San Borja c/ Pentagonito + 2 departamento con entrada independiente,1983
101m²,2,Mayorazgo - Venta de Departamento,"['Armarios empotrados', 'Cocina equipada', 'Vista panorámica', 'Permite mascotas', 'Permite niños', 'Sin amoblar']","Ate, Lima, Lima","Ate, Lima, Lima","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$115.000,Departamento,https://casas.trovit.com.pe/listing/mayorazgo-venta-de-departamento.d00ade80-3eb5-11ee-8d3d-656ca570e901,3,Mayorazgo -Venta de Departamento,2013
300m²,6,"PLAYA HONDA, está ubicada en el Km. 124.5 . El Condominio Playa Honda tiene una vista espectacular del poniente. Tiene capo de golf de 8 Hoyos. Campo de fútbol de grass sintético, Piscina de agua salada con geomembrana, cancha de tennis, club house, juegos para niños, red de agua y eléctrica, seguridad las 24 horas.",['Cochera'],"Playa La Honda, Perú  Provincia de Lima, Provincia de Lima","Playa La Honda, Perú",[],US$349.000,Casa,https://casas.trovit.com.pe/listing/vendo-mi-bunker-de-playa-en-condominio-playa-honda.18224b7c-eb31-466a-81a2-1dcea9f0b6f0,6,Vendo Mi Bunker De Playa En Condominio Playa Honda,
